Date	Arkengarthdale	East Cowton	Malham Tarn	Snaizeholme	Crakehill	Skip Bridge	Westwick	Skelton	Skelton tommorow	Predictor_1	Skelton Tomorrow	Skelton - 1	Average Rainfall	Average River flow	Average Rainfall -1 day	Skelton + average Rain
1995-06-23	0.2	0.0	1.2	2.4	4.65	1.643	5.694	9.522	8.454	11.987	8.454	11.43	0.95	5.37725	3.65	10.472
1995-06-24	0.0	0.0	0.0	0.0	4.585	1.62	5.471	8.454	8.221	11.676	8.221	9.522	0.0	5.032500000000001	0.95	8.454
1995-06-25	0.0	0.0	0.0	0.0	4.28	1.611	4.426	8.221	8.236	10.317	8.236	8.454	0.0	4.6345	0.0	8.221
1995-06-26	0.0	0.0	0.0	0.0	4.082	1.623	3.985	8.236	7.895	9.69	7.895	8.221	0.0	4.4815000000000005	0.0	8.236
1995-06-27	0.0	0.0	0.0	0.0	3.98	1.616	3.771	7.895	7.297	9.367	7.297	8.236	0.0	4.3155	0.0	7.895
1995-06-28	0.0	0.0	0.0	0.0	3.887	1.601	3.648	7.297	6.596	9.136	6.596	7.895	0.0	4.10825	0.0	7.297
1995-06-29	0.0	0.0	0.0	0.0	3.765	1.579	3.498	6.596	6.59	8.842	6.59	7.297	0.0	3.8595	0.0	6.596
1995-06-30	0.0	0.0	0.0	0.0	3.587	1.533	3.343	6.59	6.517	8.464	6.517	6.596	0.0	3.76325	0.0	6.59
1995-07-01	0.0	0.0	0.0	0.0	3.452	1.467	3.214	6.517	6.622	8.134	6.622	6.59	0.0	3.6625000000000005	0.0	6.517
1995-07-02	0.0	0.0	0.0	0.0	3.392	1.407	3.115	6.622	6.516	7.914	6.516	6.517	0.0	3.634	0.0	6.622
1995-07-03	0.0	0.0	1.2	0.0	3.372	1.354	3.056	6.516	6.486	7.782	6.486	6.622	0.3	3.5745	0.0	6.816
1995-07-04	0.0	0.0	2.6	0.0	3.387	1.32	3.051	6.486	6.481	7.758	6.481	6.516	0.65	3.561	0.3	7.136
1995-07-05	0.0	0.2	2.6	0.0	3.41	1.322	3.057	6.481	6.434	7.789	6.434	6.486	0.7000000000000001	3.5675	0.65	7.181
1995-07-06	0.0	0.2	3.2	1.2	3.465	1.329	3.061	6.434	6.253	7.855	6.253	6.481	1.1500000000000001	3.57225	0.7000000000000001	7.5840000000000005
1995-07-07	0.8	0.2	5.0	4.2	3.477	1.329	3.068	6.253	6.155	7.874	6.155	6.434	2.55	3.53175	1.1500000000000001	8.803
1995-07-08	0.8	0.2	3.6	4.2	3.51	1.324	3.212	6.155	8.088	8.047	8.088	6.253	2.2	3.55025	2.55	8.355
1995-07-09	0.8	0.0	3.6	4.2	3.705	1.308	3.525	8.088	7.286	8.538	7.286	6.155	2.1500000000000004	4.156499999999999	2.2	10.238
1995-07-10	0.8	0.0	3.0	3.0	3.71	1.285	3.647	7.286	6.438	8.642	6.438	8.088	1.7	3.9819999999999998	2.1500000000000004	8.985999999999999
1995-07-11	0.8	0.0	0.0	0.0	3.717	1.273	3.724	6.438	6.496	8.714	6.496	7.286	0.2	3.7880000000000003	1.7	6.638
1995-07-12	0.8	0.0	0.0	0.0	3.705	1.308	3.625	6.496	6.782	8.638	6.782	6.438	0.2	3.7835	0.2	6.696000000000001
1995-07-13	0.8	3.4	0.0	0.0	3.615	1.345	3.504	6.782	8.683	8.464	8.683	6.496	1.05	3.8115	0.2	7.832
1995-07-14	1.2	6.1	0.0	0.0	3.962	1.401	3.576	8.683	8.091	8.94	8.091	6.782	1.825	4.4055	1.05	10.508
1995-07-15	0.6	6.9	0.0	0.2	4.097	1.466	3.589	8.091	7.021	9.152	7.021	8.683	1.925	4.3107500000000005	1.825	10.016
1995-07-16	0.6	6.9	0.0	0.4	4.142	1.447	3.582	7.021	6.687	9.171	6.687	8.091	1.975	4.048	1.925	8.996
1995-07-17	4.4	3.6	2.8	0.6	4.107	1.463	3.422	6.687	7.742	8.992	7.742	7.021	2.85	3.9197500000000005	1.975	9.537
1995-07-18	4.6	1.1	5.025	0.8	3.83	1.485	3.634	7.742	9.991	8.949	9.991	6.687	2.88125	4.17275	2.85	10.62325
1995-07-19	4.4	0.3	6.225	0.8	3.772	1.443	4.624	9.991	9.033	9.84	9.033	7.742	2.9312500000000004	4.9575	2.88125	12.92225
1995-07-20	4.6	0.3	6.425	1.0	3.802	1.418	5.102	9.033	7.94	10.323	7.94	9.991	3.08125	4.838749999999999	2.9312500000000004	12.114249999999998
1995-07-21	1.4	1.6	7.025	2.0	3.825	1.419	5.33	7.94	7.088	10.574	7.088	9.033	3.00625	4.6285	3.08125	10.946250000000001
1995-07-22	0.8	1.4	4.8	1.8	3.7	1.349	5.047	7.088	6.707	10.096	6.707	7.94	2.2	4.296	3.00625	9.288
1995-07-23	1.2	1.4	5.6	2.6	3.58	1.302	4.09	6.707	6.377	8.971	6.377	7.088	2.6999999999999997	3.9197499999999996	2.2	9.407
1995-07-24	1.0	1.4	6.4	2.2	3.447	1.289	3.646	6.377	5.951	8.382	5.951	6.707	2.75	3.68975	2.6999999999999997	9.126999999999999
1995-07-25	0.4	0.0	3.0	1.0	3.302	1.223	3.419	5.951	5.619	7.944	5.619	6.377	1.1	3.47375	2.75	7.051
1995-07-26	0.6	0.4	3.0	1.0	3.242	1.204	3.298	5.619	5.541	7.745	5.541	5.951	1.25	3.34075	1.1	6.869
1995-07-27	0.2	0.4	1.0	0.0	3.197	1.202	3.157	5.541	5.406	7.556	5.406	5.619	0.4	3.2742500000000003	1.25	5.941000000000001
1995-07-28	0.2	0.4	0.0	0.0	3.137	1.187	3.032	5.406	5.287	7.356	5.287	5.541	0.15000000000000002	3.1905	0.4	5.556
1995-07-29	0.2	0.4	0.0	0.0	3.032	1.172	2.916	5.287	5.201	7.121	5.201	5.406	0.15000000000000002	3.10175	0.15000000000000002	5.437
1995-07-30	0.0	0.0	2.2	2.4	2.907	1.15	2.791	5.201	5.046	6.849	5.046	5.287	1.15	3.01225	0.15000000000000002	6.350999999999999
1995-07-31	0.0	0.0	2.2	2.6	2.762	1.133	2.783	5.046	5.491	6.679	5.491	5.201	1.2000000000000002	2.931	1.15	6.246
1995-08-01	0.0	0.0	2.2	2.6	2.662	1.12	2.827	5.491	5.234	6.609	5.234	5.046	1.2000000000000002	3.025	1.2000000000000002	6.691
1995-08-02	0.0	0.0	2.2	2.6	2.622	1.108	2.848	5.234	4.814	6.579	4.814	5.491	1.2000000000000002	2.953	1.2000000000000002	6.434
1995-08-03	0.0	0.0	1.0	0.2	2.565	1.096	2.836	4.814	4.433	6.496	4.433	5.234	0.3	2.82775	1.2000000000000002	5.114
1995-08-04	0.0	0.0	1.0	0.0	2.535	1.081	2.696	4.433	4.578	6.312	4.578	4.814	0.25	2.6862500000000002	0.3	4.683
1995-08-05	0.0	0.0	1.0	0.0	2.477	1.074	2.533	4.578	4.605	6.085	4.605	4.433	0.25	2.6654999999999998	0.25	4.828
1995-08-06	0.0	0.0	1.0	0.0	2.435	1.074	2.42	4.605	4.596	5.929	4.596	4.578	0.25	2.6335	0.25	4.855
1995-08-07	0.0	0.0	0.0	0.0	2.455	1.076	2.363	4.596	4.696	5.894	4.696	4.605	0.0	2.6225	0.25	4.596
1995-08-08	0.0	0.0	0.0	0.0	2.447	1.08	2.336	4.696	4.581	5.864	4.581	4.596	0.0	2.63975	0.0	4.696
1995-08-09	0.0	0.0	0.0	0.0	2.43	1.08	2.314	4.581	4.259	5.824	4.259	4.696	0.0	2.6012500000000003	0.0	4.581
1995-08-10	0.0	0.0	0.0	0.0	2.402	1.076	2.288	4.259	4.145	5.767	4.145	4.581	0.0	2.50625	0.0	4.259
1995-08-11	0.0	0.0	0.0	0.0	2.367	1.08	2.257	4.145	4.151	5.705	4.151	4.259	0.0	2.46225	0.0	4.145
1995-08-12	0.8	2.2	10.8	1.6	2.392	1.086	2.251	4.151	4.447	5.73	4.447	4.145	3.85	2.4699999999999998	0.0	8.001
1995-08-13	0.8	2.2	10.8	1.6	2.45	1.097	2.234	4.447	4.381	5.781	4.381	4.151	3.85	2.5570000000000004	3.85	8.297
1995-08-14	0.8	2.2	10.8	1.6	2.492	1.094	2.224	4.381	4.202	5.81	4.202	4.447	3.85	2.54775	3.85	8.231
1995-08-15	0.8	2.2	10.8	1.6	2.51	1.086	2.218	4.202	4.075	5.814	4.075	4.381	3.85	2.504	3.85	8.052
1995-08-16	0.0	0.0	0.2	0.0	2.487	1.07	2.19	4.075	3.858	5.747	3.858	4.202	0.05	2.4555	3.85	4.125
1995-08-17	0.0	0.0	0.2	0.0	2.432	1.052	2.163	3.858	4.121	5.647	4.121	4.075	0.05	2.37625	0.05	3.908
1995-08-18	0.0	0.0	0.2	0.0	2.39	1.042	2.136	4.121	4.175	5.568	4.175	3.858	0.05	2.42225	0.05	4.171
1995-08-19	0.0	0.0	0.2	0.0	2.367	1.037	2.127	4.175	4.011	5.531	4.011	4.121	0.05	2.4265	0.05	4.225
1995-08-20	0.0	0.0	0.0	0.0	2.362	1.032	2.129	4.011	3.965	5.524	3.965	4.175	0.0	2.3834999999999997	0.05	4.011
1995-08-21	0.0	0.0	0.0	0.0	2.337	1.026	2.122	3.965	4.138	5.485	4.138	4.011	0.0	2.3625	0.0	3.965
1995-08-22	0.0	0.0	0.0	0.0	2.285	1.018	2.107	4.138	3.694	5.41	3.694	3.965	0.0	2.387	0.0	4.138
1995-08-23	0.6	0.0	0.6	0.6	2.217	1.019	2.081	3.694	3.757	5.317	3.757	4.138	0.44999999999999996	2.25275	0.0	4.144
1995-08-24	0.8	0.0	8.0	2.4	2.135	1.015	2.038	3.757	3.748	5.188	3.748	3.694	2.8000000000000003	2.2362499999999996	0.44999999999999996	6.557
1995-08-25	1.0	0.2	8.0	2.6	2.095	1.015	2.004	3.748	4.245	5.113	4.245	3.757	2.9499999999999997	2.2155000000000005	2.8000000000000003	6.698
1995-08-26	1.4	0.4	10.8	3.4	2.105	1.029	2.017	4.245	4.55	5.151	4.55	3.748	4.0	2.349	2.9499999999999997	8.245000000000001
1995-08-27	0.8	0.4	12.2	4.2	2.18	1.045	2.039	4.55	4.548	5.264	4.548	4.245	4.3999999999999995	2.4535	4.0	8.95
1995-08-28	0.6	0.4	4.8	2.4	2.222	1.059	2.068	4.548	4.429	5.35	4.429	4.55	2.05	2.47425	4.3999999999999995	6.598
1995-08-29	0.6	0.2	6.0	3.2	2.242	1.065	2.129	4.429	4.621	5.436	4.621	4.548	2.5	2.46625	2.05	6.929
1995-08-30	0.2	0.0	3.2	2.4	2.26	1.06	2.168	4.621	4.633	5.488	4.633	4.429	1.4500000000000002	2.52725	2.5	6.071000000000001
1995-08-31	0.2	0.0	1.2	1.0	2.23	1.059	2.213	4.633	4.687	5.502	4.687	4.621	0.6	2.53375	1.4500000000000002	5.233
1995-09-01	0.4	0.0	1.4	1.0	2.24	1.07	2.262	4.687	4.772	5.573	4.772	4.633	0.7	2.56475	0.6	5.3870000000000005
1995-09-02	0.2	2.8	4.4	1.0	2.292	1.105	2.288	4.772	4.936	5.686	4.936	4.687	2.1	2.61425	0.7	6.872
1995-09-03	0.2	4.2	7.6	2.8	2.37	1.134	2.301	4.936	5.218	5.805	5.218	4.772	3.7	2.68525	2.1	8.636
1995-09-04	0.2	4.2	8.8	2.8	2.525	1.15	2.341	5.218	5.341	6.017	5.341	4.936	4.0	2.8085	3.7	9.218
1995-09-05	0.2	4.2	8.6	3.4	2.637	1.159	2.366	5.341	5.253	6.163	5.253	5.218	4.1	2.87575	4.0	9.440999999999999
1995-09-06	1.4	2.2	5.2	2.6	2.702	1.151	2.385	5.253	8.918	6.238	8.918	5.341	2.85	2.87275	4.1	8.103
1995-09-07	2.6	2.198	2.559	1.1	3.337	1.746	2.719	8.918	22.79	7.802	22.79	5.253	2.11425	4.18	2.85	11.03225
1995-09-08	3.8	4.144	1.559	1.5	4.932	3.852	3.584	22.79	20.01	12.368	20.01	8.918	2.75075	8.7895	2.11425	25.54075
1995-09-09	3.6	6.489	1.559	0.9	6.157	4.525	4.378	20.01	11.31	15.061	11.31	22.79	3.137	8.7675	2.75075	23.147000000000002
1995-09-10	3.1	8.189	1.459	0.752	6.87	4.717	4.754	11.31	15.12	16.341	15.12	20.01	3.375	6.912750000000001	3.137	14.685
1995-09-11	3.3	8.041	2.3	0.6	7.657	4.8	4.988	15.12	18.72	17.446	18.72	11.31	3.5602500000000004	8.14125	3.375	18.68025
1995-09-12	3.5	6.095	2.5	0.4	7.452	2.986	5.221	18.72	14.16	15.66	14.16	15.12	3.12375	8.59475	3.5602500000000004	21.84375
1995-09-13	3.5	3.75	4.3	0.4	6.97	2.504	5.109	14.16	10.98	14.583	10.98	18.72	2.9875000000000003	7.1857500000000005	3.12375	17.1475
1995-09-14	2.8	1.25	3.6	0.348	6.797	2.438	5.176	10.98	9.331	14.412	9.331	14.16	1.9995	6.34775	2.9875000000000003	12.9795
1995-09-15	1.4	0.0	2.2	0.2	5.782	1.842	4.972	9.331	8.33	12.597	8.33	10.98	0.9500000000000001	5.48175	1.9995	10.280999999999999
1995-09-16	0.0	0.0	1.8	0.0	4.605	1.603	4.115	8.33	7.606	10.323	7.606	9.331	0.45	4.66325	0.9500000000000001	8.78
1995-09-17	0.6	2.4	2.9	0.0	4.082	1.458	3.636	7.606	7.519	9.176	7.519	8.33	1.475	4.1955	0.45	9.081
1995-09-18	0.6	2.4	2.9	1.0	3.795	1.382	3.394	7.519	7.272	8.571	7.272	7.606	1.725	4.0225	1.475	9.244
1995-09-19	0.8	2.4	2.9	1.0	3.597	1.343	3.228	7.272	6.839	8.168	6.839	7.519	1.775	3.86	1.725	9.047
1995-09-20	0.8	2.4	2.9	1.0	3.465	1.323	3.124	6.839	6.588	7.912	6.588	7.272	1.775	3.6877500000000003	1.775	8.614
1995-09-21	0.2	0.0	0.0	1.0	3.34	1.308	3.038	6.588	6.28	7.686	6.28	6.839	0.3	3.5685000000000002	1.775	6.888
1995-09-22	0.6	0.0	0.6	0.4	3.182	1.296	2.935	6.28	6.04	7.413	6.04	6.588	0.4	3.4232500000000003	0.3	6.680000000000001
1995-09-23	0.8	0.0	2.2	4.2	3.067	1.282	2.832	6.04	6.284	7.182	6.284	6.28	1.8	3.30525	0.4	7.84
1995-09-24	1.3	3.0	13.0	7.903	3.017	1.291	3.341	6.284	13.2	7.649	13.2	6.04	6.30075	3.48325	1.8	12.58475
1995-09-25	1.9	4.0	23.2	11.303	3.69	1.336	4.576	13.2	18.67	9.602	18.67	6.284	10.100750000000001	5.7005	6.30075	23.30075
1995-09-26	1.5	4.0	27.2	11.503	4.335	1.694	7.697	18.67	17.88	13.726	17.88	13.2	11.05075	8.099	10.100750000000001	29.720750000000002
1995-09-27	3.9	4.4	36.2	9.903	4.995	1.932	9.187	17.88	12.14	16.113	12.14	18.67	13.60075	8.4985	11.05075	31.48075
1995-09-28	3.4	1.4	29.2	6.8	5.325	2.023	9.645	12.14	10.73	16.993	10.73	17.88	10.2	7.283250000000001	13.60075	22.34
1995-09-29	2.8	0.4	19.2	3.4	4.917	2.03	9.073	10.73	9.433	16.02	9.433	12.14	6.449999999999999	6.6875	10.2	17.18
1995-09-30	3.2	0.4	19.6	4.6	4.44	1.71	6.439	9.433	8.584	12.589	8.584	10.73	6.950000000000001	5.5055	6.449999999999999	16.383000000000003
1995-10-01	1.4	0.6	12.6	6.4	3.93	1.567	5.32	8.584	9.635	10.817	9.635	9.433	5.25	4.85025	6.950000000000001	13.834
1995-10-02	2.8	2.2	10.4	6.8	3.765	1.521	5.213	9.635	11.2	10.499	11.2	8.584	5.55	5.0335	5.25	15.184999999999999
1995-10-03	4.4	2.6	17.6	8.9	3.977	1.51	5.437	11.2	24.47	10.924	24.47	9.635	8.375	5.531	5.55	19.575
1995-10-04	5.6	5.6	16.4	10.3	5.385	1.507	10.593	24.47	31.62	17.485	31.62	11.2	9.475	10.48875	8.375	33.945
1995-10-05	4.8	5.0	20.1	8.7	7.577	1.478	13.443	31.62	32.1	22.498	32.1	24.47	9.65	13.529499999999999	9.475	41.27
1995-10-06	4.0	5.0	25.006	10.6	10.537	1.53	19.952	32.1	56.63	32.019	56.63	31.62	11.1515	16.02975	9.65	43.2515
1995-10-07	3.4	4.6	22.206	11.9	15.01	1.763	24.565	56.63	28.7	41.338	28.7	32.1	10.5265	24.492	11.1515	67.15650000000001
1995-10-08	2.0	1.6	18.406	8.7	15.25	1.852	22.139	28.7	20.15	39.241	20.15	56.63	7.6765	16.98525	10.5265	36.3765
1995-10-09	2.8	1.6	11.106	6.5	14.175	1.874	20.792	20.15	12.82	36.842	12.82	28.7	5.5015	14.24775	7.6765	25.6515
1995-10-10	2.6	0.0	4.6	3.6	11.755	1.818	14.499	12.82	11.69	28.073	11.69	20.15	2.6999999999999997	10.223	5.5015	15.52
1995-10-11	1.6	0.0	0.2	0.2	7.275	1.594	9.789	11.69	9.747	18.658	9.747	12.82	0.5	7.587	2.6999999999999997	12.19
1995-10-12	1.4	0.0	1.2	0.4	5.825	1.512	7.175	9.747	9.052	14.512	9.052	11.69	0.7499999999999999	6.06475	0.5	10.497
1995-10-13	0.4	0.0	1.2	0.2	4.87	1.471	5.764	9.052	8.775	12.105	8.775	9.747	0.45	5.28925	0.7499999999999999	9.501999999999999
1995-10-14	0.0	0.0	1.2	0.2	4.392	1.458	4.982	8.775	8.092	10.832	8.092	9.052	0.35	4.90175	0.45	9.125
1995-10-15	0.0	0.0	3.2	2.2	4.07	1.453	4.449	8.092	8.045	9.972	8.045	8.775	1.35	4.516	0.35	9.442
1995-10-16	0.0	0.0	2.2	2.2	3.825	1.442	4.137	8.045	8.661	9.404	8.661	8.092	1.1	4.3622499999999995	1.35	9.145
1995-10-17	3.4	1.0	10.2	2.247	3.715	1.512	4.399	8.661	17.19	9.626	17.19	8.045	4.21175	4.57175	1.1	12.87275
1995-10-18	3.6	1.0	10.2	2.247	4.155	1.536	6.71	17.19	14.48	12.401	14.48	8.661	4.261749999999999	7.39775	4.21175	21.45175
1995-10-19	4.0	1.0	12.8	1.047	4.53	1.538	7.493	14.48	11.44	13.562	11.44	17.19	4.71175	7.01025	4.261749999999999	19.19175
1995-10-20	4.2	1.6	14.4	1.047	4.735	1.546	8.307	11.44	12.02	14.589	12.02	14.48	5.311750000000001	6.507	4.71175	16.75175
1995-10-21	0.8	0.6	6.4	1.0	4.955	1.48	8.614	12.02	10.47	15.049	10.47	11.44	2.2	6.767250000000001	5.311750000000001	14.219999999999999
1995-10-22	0.6	0.6	6.4	3.4	4.54	1.448	6.617	10.47	9.249	12.605	9.249	12.02	2.75	5.768750000000001	2.2	13.22
1995-10-23	0.2	0.6	1.6	2.8	4.167	1.432	6.066	9.249	9.187	11.665	9.187	10.47	1.3	5.2285	2.75	10.549000000000001
1995-10-24	3.0	0.0	4.4	2.6	4.045	1.422	5.531	9.187	13.35	10.998	13.35	9.249	2.5	5.04625	1.3	11.687
1995-10-25	3.4	0.0	7.2	2.6	4.205	1.549	6.915	13.35	22.87	12.669	22.87	9.187	3.3	6.50475	2.5	16.65
1995-10-26	3.8	0.0	11.4	0.2	5.52	1.59	8.601	22.87	15.78	15.711	15.78	13.35	3.8499999999999996	9.64525	3.3	26.72
1995-10-27	4.0	0.6	15.6	0.0	6.11	1.611	9.395	15.78	13.41	17.116	13.41	22.87	5.05	8.224	3.8499999999999996	20.83
1995-10-28	1.0	0.6	11.4	0.0	6.445	1.612	10.038	13.41	11.75	18.094	11.75	15.78	3.25	7.87625	5.05	16.66
1995-10-29	0.6	0.6	8.8	0.0	6.267	1.47	8.508	11.75	10.26	16.246	10.26	13.41	2.5	6.998749999999999	3.25	14.25
1995-10-30	0.2	0.6	4.8	0.0	4.98	1.423	6.805	10.26	9.343	13.209	9.343	11.75	1.4	5.867	2.5	11.66
1995-10-31	0.4	0.6	0.6	3.4	4.435	1.412	6.016	9.343	8.601	11.863	8.601	10.26	1.25	5.3015	1.4	10.593
1995-11-01	0.4	0.6	0.4	3.4	4.052	1.394	5.233	8.601	8.094	10.68	8.094	9.343	1.2	4.82	1.25	9.801
1995-11-02	0.4	0.6	0.2	3.4	3.802	1.386	4.718	8.094	7.742	9.907	7.742	8.601	1.15	4.5	1.2	9.244
1995-11-03	0.4	0.6	0.0	3.4	3.642	1.375	4.365	7.742	7.14	9.383	7.14	8.094	1.1	4.281	1.15	8.842
1995-11-04	0.0	0.0	0.0	0.0	3.49	1.343	4.136	7.14	6.907	8.969	6.907	7.742	0.0	4.02725	1.1	7.14
1995-11-05	0.0	0.0	0.0	0.0	3.377	1.327	3.946	6.907	6.761	8.65	6.761	7.14	0.0	3.88925	0.0	6.907
1995-11-06	0.0	0.4	0.0	0.0	3.272	1.312	3.787	6.761	6.478	8.371	6.478	6.907	0.1	3.7829999999999995	0.0	6.861
1995-11-07	0.0	3.2	0.0	0.2	3.177	1.308	3.683	6.478	6.395	8.168	6.395	6.761	0.8500000000000001	3.6614999999999998	0.1	7.327999999999999
1995-11-08	0.4	5.636	0.0	1.0	3.157	1.326	3.574	6.395	6.783	8.057	6.783	6.478	1.7590000000000001	3.613	0.8500000000000001	8.154
1995-11-09	0.8	7.436	0.0	1.4	3.182	1.382	3.522	6.783	7.23	8.087	7.23	6.395	2.4090000000000003	3.71725	1.7590000000000001	9.192
1995-11-10	4.0	8.128	0.0	3.8	3.247	1.455	3.54	7.23	10.64	8.243	10.64	6.783	3.982	3.8680000000000003	2.4090000000000003	11.212
1995-11-11	5.6	5.674	0.0	4.8	3.847	1.824	6.216	10.64	59.55	11.887	59.55	7.23	4.0185	5.63175	3.982	14.6585
1995-11-12	5.2	3.239	0.0	4.0	10.825	2.716	13.631	59.55	35.39	27.172	35.39	10.64	3.10975	21.6805	4.0185	62.659749999999995
1995-11-13	4.8	1.439	0.0	3.6	12.972	2.949	16.164	35.39	20.0	32.085	20.0	59.55	2.45975	16.86875	3.10975	37.84975
1995-11-14	1.6	0.346	0.0	2.4	14.067	3.022	17.57	20.0	17.3	34.659	17.3	35.39	1.0865	13.66475	2.45975	21.0865
1995-11-15	0.052	0.0	0.0	2.693	14.515	2.837	16.686	17.3	76.99	34.038	76.99	20.0	0.68625	12.834499999999998	1.0865	17.986250000000002
1995-11-16	0.2	0.0	0.0	4.293	11.076	2.552	12.572	76.99	66.66	26.2	66.66	17.3	1.12325	25.7975	0.68625	78.11325
1995-11-17	0.4	0.0	0.0	4.293	14.951	2.693	14.565	66.66	31.58	32.209	31.58	76.99	1.1732500000000001	24.71725	1.12325	67.83324999999999
1995-11-18	0.4	0.0	0.0	3.093	16.309	2.731	15.401	31.58	21.68	34.44	21.68	66.66	0.87325	16.50525	1.1732500000000001	32.45325
1995-11-19	0.348	0.0	0.0	1.6	16.901	2.656	15.066	21.68	18.17	34.623	18.17	31.58	0.487	14.07575	0.87325	22.166999999999998
1995-11-20	0.4	0.0	0.0	0.0	14.802	2.126	12.875	18.17	16.77	29.803	16.77	21.68	0.1	11.99325	0.487	18.270000000000003
1995-11-21	4.0	2.4	0.0	5.2	9.977	1.796	9.263	16.77	20.67	21.037	20.67	18.17	2.9000000000000004	9.4515	0.1	19.67
1995-11-22	4.8	2.4	0.0	6.6	9.352	1.718	9.214	20.67	22.52	20.284	22.52	16.77	3.4499999999999997	10.2385	2.9000000000000004	24.12
1995-11-23	6.8	2.4	0.0	9.8	9.327	1.703	9.725	22.52	37.03	20.756	37.03	20.67	4.75	10.81875	3.4499999999999997	27.27
1995-11-24	7.9	2.505	0.0	11.942	12.265	1.72	19.02	37.03	88.54	33.005	88.54	22.52	5.58675	17.50875	4.75	42.61675
1995-11-25	4.7	0.505	0.0	7.542	19.24	1.883	27.958	88.54	45.18	49.08	45.18	37.03	3.18675	34.40525	5.58675	91.72675000000001
1995-11-26	5.5	2.305	0.0	6.542	20.515	2.021	30.359	45.18	33.22	52.895	33.22	88.54	3.58675	24.51875	3.18675	48.76675
1995-11-27	5.1	3.105	0.0	4.142	21.45	2.148	31.376	33.22	25.97	54.974	25.97	45.18	3.0867500000000003	22.0485	3.58675	36.30675
1995-11-28	5.0	3.0	1.4	2.6	19.075	2.204	23.164	25.97	22.97	44.443	22.97	33.22	3.0	17.60325	3.0867500000000003	28.97
1995-11-29	4.6	2.8	2.2	2.0	12.625	2.096	15.105	22.97	21.25	29.826	21.25	25.97	2.9	13.199	3.0	25.869999999999997
1995-11-30	3.0	1.0	2.2	1.6	11.05	2.031	12.068	21.25	18.87	25.149	18.87	22.97	1.9500000000000002	11.59975	2.9	23.2
1995-12-01	1.6	0.2	2.6	0.8	9.802	1.972	10.286	18.87	16.8	22.06	16.8	21.25	1.3	10.2325	1.9500000000000002	20.17
1995-12-02	1.0	0.6	2.2	0.6	8.89	1.978	9.123	16.8	19.35	19.992	19.35	18.87	1.1	9.19775	1.3	17.900000000000002
1995-12-03	3.6	2.448	9.0	3.0	8.675	2.327	8.699	19.35	38.07	19.701	38.07	16.8	4.5120000000000005	9.76275	1.1	23.862000000000002
1995-12-04	5.6	5.848	10.8	5.8	10.325	3.62	10.093	38.07	36.07	24.038	36.07	19.35	7.0120000000000005	15.527000000000001	4.5120000000000005	45.082
1995-12-05	5.8	7.048	10.4	5.8	11.997	4.09	11.092	36.07	27.62	27.179	27.62	38.07	7.262	15.81225	7.0120000000000005	43.332
1995-12-06	8.4	10.048	9.6	9.4	13.235	4.396	11.693	27.62	29.03	29.324	29.03	36.07	9.362	14.236	7.262	36.982
1995-12-07	6.2	8.2	2.2	7.8	14.275	4.533	11.944	29.03	26.62	30.752	26.62	27.62	6.1	14.945500000000001	9.362	35.13
1995-12-08	4.2	6.0	0.6	6.0	13.15	3.563	10.372	26.62	22.38	27.085	22.38	29.03	4.199999999999999	13.42625	6.1	30.82
1995-12-09	6.8	4.8	6.0	6.4	11.845	3.299	9.351	22.38	25.32	24.495	25.32	26.62	6.0	11.71875	4.199999999999999	28.38
1995-12-10	3.6	1.4	6.4	2.4	11.77	3.21	11.217	25.32	36.19	26.198	36.19	22.38	3.45	12.87925	6.0	28.77
1995-12-11	3.2	1.2	6.2	1.4	12.045	3.013	12.777	36.19	25.58	27.835	25.58	25.32	3.0000000000000004	16.00625	3.45	39.19
1995-12-12	3.6	0.0	6.2	0.4	11.77	2.771	13.326	25.58	21.41	27.866	21.41	36.19	2.5500000000000003	13.36175	3.0000000000000004	28.13
1995-12-13	2.4	2.0	1.0	0.0	11.65	2.6	13.718	21.41	20.0	27.968	20.0	25.58	1.35	12.3445	2.5500000000000003	22.76
1995-12-14	4.8	4.6	1.0	0.2	10.842	2.424	11.637	20.0	19.4	24.904	19.4	21.41	2.6499999999999995	11.22575	1.35	22.65
1995-12-15	5.0	4.6	1.8	0.6	9.492	2.206	9.727	19.4	19.1	21.426	19.1	20.0	3.0	10.20625	2.6499999999999995	22.4
1995-12-16	5.0	4.8	1.6	0.6	9.152	2.156	8.929	19.1	18.54	20.237	18.54	19.4	3.0	9.83425	3.0	22.1
1995-12-17	3.2	2.8	1.4	0.6	9.17	2.149	8.394	18.54	17.29	19.713	17.29	19.1	2.0	9.56325	3.0	20.54
1995-12-18	0.8	0.2	0.8	0.6	9.012	2.116	7.89	17.29	15.99	19.019	15.99	18.54	0.6	9.077	2.0	17.89
1995-12-19	0.6	1.0	0.0	0.8	8.627	2.107	7.396	15.99	15.33	18.13	15.33	17.29	0.6000000000000001	8.530000000000001	0.6	16.59
1995-12-20	0.2	0.8	0.0	0.8	8.25	2.112	6.969	15.33	14.81	17.331	14.81	15.99	0.45	8.16525	0.6000000000000001	15.78
1995-12-21	0.2	1.0	0.0	1.4	7.672	2.119	6.567	14.81	35.64	16.359	35.64	15.33	0.6499999999999999	7.792	0.45	15.46
